trial_number,trap_number,prawn_id,stage,treatment,abdomen_turgor,abdomen_retraction,leg_movement,leg_retraction,maxilliped_movement,maxilliped_retraction,antenna,eye_turgor,pleopods,mouth,comments
22,1,6,1,30,1,1,1,1,1,1,1,1,1,1,
22,1,7,2,30,1,1,1,1,1,1,1,1,1,1,
22,1,8,1,0,1,1,1,1,1,1,1,1,1,1,
22,1,9,2,30,0,0,0,0,0,0,0,1,0,1,
22,1,10,1,0,1,1,1,1,1,1,1,1,0,1,
22,1,11,1,0,0,0,0,0,1,0,1,1,0,1,
22,1,12,1,30,1,1,1,1,1,1,1,1,0,1,
22,1,13,1,0,0,0,1,0,1,1,0,1,0,1,
22,2,14,1,0,1,1,1,1,1,1,1,1,1,1,
22,2,15,1,0,1,1,1,1,1,1,1,1,1,1,
22,2,16,1,0,1,0,1,0,1,0,1,1,0,1,
22,2,17,1,0,1,1,1,1,1,1,1,1,1,1,
22,2,18,1,30,0,0,0,0,0,0,0,1,0,0,
22,2,19,3,30,1,1,1,1,1,1,1,1,0,1,
22,2,20,1,30,0,0,1,1,1,1,1,1,0,1,
22,2,21,1,0,1,1,1,1,1,1,1,1,1,1,
22,2,22,1,0,1,1,1,1,1,1,1,1,1,1,
22,2,23,1,0,0,0,1,0,1,0,1,1,0,1,
22,2,24,1,0,1,1,1,1,1,1,1,1,1,1,
22,2,25,1,60,1,1,1,1,1,1,1,1,1,1,
22,2,26,1,0,1,1,1,1,1,1,1,1,1,1,
22,2,27,1,0,0,0,1,0,1,1,1,1,0,1,
22,2,28,1,0,1,0,1,0,1,0,1,1,0,1,
22,2,29,1,30,1,1,1,1,1,1,1,1,1,1,
22,3,30,3,0,0,0,0,0,0,0,0,1,0,0,
22,3,31,2,0,1,1,1,1,1,1,1,1,1,1,
22,3,32,1,0,1,1,1,1,1,1,1,1,1,1,
22,3,33,3,0,1,1,1,0,1,0,1,1,1,1,
22,3,34,3,30,1,1,1,1,1,1,1,1,1,1,
22,3,35,2,30,1,1,1,1,1,1,1,1,1,1,
22,3,36,1,0,1,1,1,1,1,1,1,1,1,1,
22,3,37,1,0,1,0,1,0,1,1,1,1,0,1,
22,3,38,1,60,0,0,1,0,1,0,1,1,0,1,
22,3,39,1,0,1,1,1,1,1,1,1,1,1,1,
22,4,40,3,0,1,1,1,1,1,1,1,1,1,1,
22,4,41,1,0,1,1,1,1,1,1,1,1,0,1,
22,4,42,1,0,1,1,1,1,1,1,1,1,1,1,
22,4,43,1,60,0,0,0,0,0,0,0,1,0,0,
22,4,44,1,0,1,1,1,1,1,1,1,1,1,1,
22,4,45,3,60,1,1,1,1,1,1,1,1,1,1,
22,4,46,1,0,0,0,0,0,0,0,0,1,0,0,
22,4,47,1,0,1,1,1,1,1,1,1,1,1,1,
22,4,48,1,0,1,1,1,1,1,1,1,1,1,1,
22,4,49,1,0,0,0,1,1,1,1,1,1,0,1,
22,4,50,1,0,1,1,1,1,1,1,1,1,1,1,
22,4,51,1,0,1,1,1,1,1,1,1,1,1,1,
22,5,52,3,30,1,1,1,1,1,1,1,1,1,1,
22,5,53,1,0,0,0,0,0,0,0,0,0,0,0,
22,5,54,1,30,0,0,0,0,0,0,0,1,0,1,
22,5,55,1,0,1,1,1,1,1,1,1,1,1,1,
22,5,56,1,0,1,1,1,1,1,1,1,1,0,0,
22,5,57,3,0,1,1,1,1,1,1,1,1,1,1,
22,5,58,1,0,1,1,1,1,1,1,1,1,1,1,
22,5,59,1,0,1,1,1,1,1,1,1,1,1,1,
22,5,60,3,0,0,0,1,1,1,1,1,1,0,1,
22,5,61,1,0,1,1,1,1,1,1,1,1,0,1,
22,6,62,1,0,1,1,1,1,1,1,1,1,1,1,
22,6,63,2,0,1,1,1,1,1,1,1,1,0,1,
22,6,64,1,0,1,1,1,1,1,1,1,1,1,1,
22,6,65,1,0,1,1,1,1,1,1,1,1,1,1,
22,6,66,1,30,0,0,0,0,1,0,0,1,0,1,
22,6,67,1,0,1,1,1,1,1,1,1,1,1,1,
22,6,68,1,30,0,0,0,0,0,0,0,1,0,0,
22,6,69,1,0,1,1,1,1,1,1,1,1,1,1,
22,6,70,1,0,1,1,1,1,1,1,1,1,0,1,
22,6,71,1,90,0,0,0,0,1,0,0,1,1,1,
22,6,72,1,30,0,0,0,0,0,0,0,1,0,0,
22,6,73,2,30,1,1,1,1,1,1,1,1,1,1,
22,6,74,3,0,1,1,1,1,1,1,1,1,1,1,
22,6,75,1,30,1,1,1,1,1,1,1,1,1,1,
22,6,76,3,90,0,0,0,0,0,0,0,1,0,0,
22,6,77,3,90,0,0,1,0,1,0,1,1,0,1,
22,6,78,1,0,1,1,1,1,1,1,1,1,1,1,
1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,
1,1,2,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,3,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,4,1,90,1,1,1,1,1,1,1,1,1,1,
1,1,5,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,6,3,0,1,1,1,1,1,1,1,1,1,1,
1,1,7,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,8,0,60,1,1,1,1,1,1,1,1,1,1,
1,1,9,2,90,1,1,1,1,1,1,1,1,1,1,
1,1,10,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,11,2,0,1,1,1,1,1,1,1,1,1,1,
1,1,12,1,60,1,1,1,1,1,1,1,1,1,1,
1,1,13,1,0,1,,,,,,,,,,
1,1,14,0,0,1,1,1,0,1,0,0,1,1,1,
1,1,15,1,0,1,1,1,1,1,1,1,1,1,1,
1,1,16,3,0,1,1,1,1,1,1,1,1,1,1,
1,1,17,3,0,1,1,1,1,1,1,1,1,1,1,
1,1,18,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,19,1,0,1,1,1,1,1,1,1,1,1,1,
1,1,20,1,60,1,1,1,1,1,1,1,1,1,1,
1,1,21,1,60,1,1,1,1,1,1,1,1,1,1,
1,1,22,1,0,1,1,1,1,1,1,1,0,1,1,
1,1,23,3,30,1,1,1,1,1,1,1,1,1,1,
1,1,24,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,25,1,0,1,1,1,1,1,1,1,1,1,1,
1,1,26,3,0,1,1,1,1,1,1,1,1,1,1,
1,1,27,2,0,1,1,1,1,1,1,1,1,1,1,
1,1,28,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,29,1,0,1,1,1,1,1,1,1,1,1,1,
1,1,30,1,30,1,1,1,1,1,1,1,1,1,1,
1,1,31,1,90,1,1,1,1,1,1,1,0,1,1,
1,1,32,1,0,1,1,1,1,1,1,1,1,1,1,
1,2,33,1,0,1,1,1,1,1,1,1,1,1,1,
1,2,34,1,90,1,1,1,1,1,1,1,1,1,1,
1,2,35,1,30,1,1,0,0,0,0,0,1,1,1,
1,2,36,1,90,1,1,1,1,1,1,1,1,1,1,
1,2,37,1,30,1,1,1,1,1,1,1,1,1,1,
1,2,38,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,39,2,30,1,1,1,1,1,1,1,1,1,1,
1,2,40,3,60,1,1,1,1,1,1,1,1,1,1,
1,2,41,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,42,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,43,1,30,1,1,1,1,1,1,1,1,1,1,
1,2,44,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,45,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,46,1,30,1,1,1,1,1,1,1,1,1,1,
1,2,47,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,48,1,60,1,1,0,0,0,0,0,1,1,1,
1,2,49,1,90,1,1,1,1,1,1,1,1,1,1,
1,2,50,1,0,1,1,1,1,1,1,1,1,1,1,
1,2,51,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,52,0,60,1,1,1,1,1,1,1,1,1,1,
1,2,53,2,0,1,1,1,1,1,1,1,1,1,1,
1,2,54,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,55,1,0,1,1,1,0,1,0,1,1,1,1,
1,2,56,0,60,1,1,1,1,1,1,1,1,1,1,
1,2,57,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,58,1,60,1,1,1,1,1,1,1,1,1,1,
1,2,59,1,0,1,1,1,1,1,1,1,1,1,1,
1,2,60,1,90,1,1,1,1,1,1,1,1,0,1,
1,3,61,3,30,1,1,1,1,1,1,1,1,1,1,
1,3,62,1,0,1,1,1,1,1,1,1,1,1,1,
1,3,63,2,90,1,1,1,1,1,1,1,1,1,1,
1,3,64,1,60,1,1,1,1,1,1,1,1,1,1,
1,3,65,2,30,1,1,1,1,1,1,1,1,1,1,
1,3,66,2,30,1,1,1,1,1,1,1,1,1,1,
1,3,67,1,30,0,0,1,1,1,1,0,1,0,1,
1,3,68,2,30,1,1,1,1,1,1,1,1,1,1,
1,3,69,3,0,1,1,1,1,1,1,1,1,1,1,
1,3,70,3,60,1,1,1,1,1,1,1,1,1,1,
1,3,71,1,0,1,1,1,1,1,1,1,1,1,1,
1,3,72,1,60,1,1,1,1,1,1,1,1,1,1,
1,3,73,1,90,1,1,1,1,1,1,1,1,1,1,
1,3,74,1,60,1,1,1,1,1,1,1,1,1,1,
1,3,75,2,60,1,1,1,1,1,1,1,1,1,1,
1,3,76,1,90,1,1,1,1,1,1,1,1,1,1,
1,3,77,3,90,1,1,1,1,1,1,1,1,1,1,
1,3,78,1,90,1,1,1,1,1,1,1,1,1,1,
1,3,79,1,90,1,1,1,1,1,1,1,1,1,1,
1,3,80,1,60,1,1,1,1,1,1,1,1,1,1,
1,3,81,1,90,1,1,1,1,1,1,1,1,1,1,
1,3,82,1,90,1,1,1,1,1,1,1,1,1,1,
1,3,83,1,60,1,1,1,1,1,1,1,1,1,1,
1,3,84,1,30,1,1,1,1,1,1,1,1,1,1,
1,3,85,3,0,1,1,1,1,1,1,1,1,1,1,
1,3,86,1,60,1,1,1,1,1,1,1,1,1,1,
1,4,87,1,30,1,1,1,1,1,1,1,1,1,1,
1,4,88,1,90,0,0,1,0,1,1,0,1,0,1,
1,4,89,3,60,1,1,1,1,1,1,1,1,1,1,
1,4,90,0,30,1,1,1,0,1,0,0,1,1,1,
1,4,91,3,0,1,1,1,1,1,1,1,1,1,1,
1,4,92,1,0,1,1,1,1,1,1,1,0,1,1,
1,4,93,1,0,1,1,1,1,1,1,1,1,1,1,
1,4,94,1,90,1,1,1,1,1,1,1,1,1,1,
1,4,95,1,0,1,1,1,1,1,1,1,1,1,1,
1,4,96,1,30,1,1,1,1,1,1,1,1,1,1,
1,4,97,1,0,1,1,1,1,1,1,1,1,1,1,
1,4,98,1,0,1,1,1,1,1,1,1,1,1,1,
1,4,99,1,60,1,1,1,1,1,1,1,1,1,1,
1,4,100,0,60,1,1,1,1,1,1,1,1,1,1,
1,4,101,3,0,1,1,1,1,1,1,1,1,1,1,
1,4,102,1,60,1,1,1,1,1,1,1,1,1,1,
1,4,103,3,0,1,1,1,1,1,1,1,1,1,1,
1,4,104,2,90,1,1,1,1,1,1,1,1,1,1,
1,4,105,1,30,1,1,1,1,1,1,1,1,1,1,
1,4,106,2,90,1,1,1,1,1,1,1,1,1,1,
1,4,107,1,90,1,1,1,1,1,1,1,1,1,1,
1,4,108,1,0,1,1,1,1,1,1,0,1,1,1,
1,5,109,2,30,1,1,1,1,1,1,1,1,1,1,
1,5,110,1,30,1,1,1,1,1,1,1,1,1,1,
1,5,111,2,60,1,1,1,1,1,1,1,1,1,1,
1,5,112,1,90,1,1,1,1,1,1,1,1,1,1,
1,5,113,1,90,1,1,1,1,1,1,1,1,1,1,
1,5,114,1,90,1,1,1,1,1,1,1,1,1,1,
1,5,115,1,30,1,1,1,0,1,0,1,1,1,1,
1,5,116,1,30,1,1,1,1,1,1,1,1,1,1,
1,5,117,3,60,1,1,1,1,1,1,1,1,1,1,
1,5,118,1,90,1,1,1,1,1,1,0,1,1,0,
1,5,119,1,0,1,1,1,1,1,1,1,1,1,1,
1,6,120,1,60,1,1,1,1,1,1,1,1,1,1,
1,6,121,1,90,1,1,1,1,1,1,1,1,1,1,
1,6,122,1,30,1,1,1,1,1,1,1,1,1,1,
1,6,123,1,90,1,1,1,1,1,1,1,1,1,1,
1,6,124,1,0,1,1,1,1,1,1,1,1,1,1,
1,6,125,2,60,1,1,1,1,1,1,1,1,1,1,
1,6,126,2,60,1,1,1,1,1,1,1,1,1,1,
1,6,127,3,60,1,1,1,1,1,1,1,1,1,1,
1,6,128,3,30,1,1,1,1,1,1,1,1,1,1,
1,6,129,3,60,1,1,1,1,1,1,1,1,1,1,
1,6,130,3,30,1,1,1,1,1,1,1,1,1,1,
1,6,131,3,0,1,1,1,1,1,1,1,1,1,1,
1,6,132,1,60,1,1,1,1,1,1,1,1,1,1,
1,6,133,1,90,1,1,1,1,1,1,1,1,1,1,
1,6,134,1,60,1,1,1,1,1,1,1,1,1,1,
1,6,135,3,0,1,1,1,1,1,1,1,1,1,1,
1,6,136,1,90,1,1,1,1,1,1,1,1,0,1,
1,6,137,3,0,1,1,1,1,1,1,1,1,1,1,
1,6,138,1,60,1,1,1,1,1,1,1,1,1,1,
1,6,139,1,90,1,1,1,1,1,1,0,1,1,1,
1,6,140,2,0,1,1,1,1,1,1,1,1,1,1,
1,6,141,1,0,1,1,1,1,1,1,1,1,1,1,
1,6,142,1,30,1,1,1,1,1,1,1,1,1,1,
1,6,143,0,30,1,1,1,1,1,1,1,1,1,1,
1,6,144,1,60,1,1,1,1,1,1,1,1,0,1,
1,6,145,1,0,1,1,1,1,1,1,1,1,1,1,
1,6,146,3,0,1,1,1,1,1,1,1,1,1,1,
1,6,147,1,30,1,1,1,1,1,1,1,1,1,1,
1,6,148,1,30,1,1,1,1,1,1,0,1,1,1,
1,6,149,1,60,1,1,0,0,1,0,0,0,1,1,
1,6,150,3,0,1,1,1,1,1,1,1,1,1,1,
1,6,151,1,60,1,1,1,1,1,1,0,1,1,1,
1,6,152,1,30,0,0,1,1,1,1,1,1,0,1,
1,6,153,0,30,1,1,1,1,1,1,1,1,1,1,
1,6,154,1,30,1,1,1,1,1,1,1,1,1,1,
1,6,155,1,0,1,1,1,1,1,1,1,1,1,1,
1,6,156,1,60,0,0,1,0,1,0,0,1,0,0,
1,6,157,1,0,1,1,1,1,1,1,1,1,1,1,
1,6,158,0,60,1,1,1,1,1,1,1,1,1,1,
2,1,1,2,60,1,1,1,1,1,1,1,1,1,1,
2,1,2,2,90,1,1,1,1,1,1,0,0,1,1,
2,1,3,2,60,1,1,1,1,1,1,1,1,1,1,
2,1,4,2,90,1,1,1,1,1,1,1,1,1,1,
2,1,5,2,90,1,1,1,1,1,1,1,0,1,1,
2,1,6,2,0,1,1,1,1,1,1,1,1,1,1,
2,1,7,2,0,1,1,1,1,1,1,1,1,1,1,
2,1,8,1,60,1,1,1,1,1,1,1,1,1,1,
2,1,9,2,0,1,1,1,1,1,1,1,1,1,1,
2,1,10,3,0,1,1,1,1,1,1,1,1,1,1,
2,1,11,2,30,1,1,1,1,1,1,1,1,1,1,
2,1,12,1,30,1,1,1,1,1,1,1,1,1,1,
2,1,13,2,30,1,1,1,1,1,1,1,1,1,1,
2,1,14,2,90,1,0,1,1,1,1,1,1,0,1,
2,1,15,2,30,1,1,1,1,1,1,1,1,1,1,
2,1,16,2,90,1,0,1,1,1,1,1,1,1,1,
2,6,17,1,60,1,0,1,1,1,1,1,1,0,1,
2,6,18,1,30,1,1,1,1,1,1,0,1,1,1,
2,6,19,1,0,1,0,1,1,1,1,1,1,1,1,
2,6,20,3,0,1,1,1,1,1,1,1,1,1,1,
2,6,21,2,60,1,1,1,1,1,1,1,1,1,1,
2,6,22,3,60,1,1,1,1,1,1,1,1,1,1,
2,6,23,2,0,1,1,1,1,1,1,1,1,1,1,
2,6,24,3,30,1,1,1,1,1,1,1,1,1,1,
2,6,25,2,90,1,1,1,1,1,1,1,1,1,1,
2,6,26,3,60,1,1,1,1,1,1,1,1,1,1,
2,6,27,3,30,0,0,1,1,1,1,1,1,1,1,
2,6,28,2,30,1,1,1,1,1,1,1,1,1,1,
2,6,29,2,0,1,1,1,1,1,1,0,1,1,1,
2,6,30,2,30,1,1,1,1,1,1,1,1,1,1,
2,6,31,2,60,1,1,1,1,1,1,1,1,1,1,
2,6,32,2,0,1,1,1,1,1,1,1,1,1,1,
2,6,33,2,30,1,1,1,1,1,1,1,1,1,1,
2,6,34,3,30,1,1,1,1,1,1,1,1,1,1,
2,6,35,2,30,1,1,1,1,1,1,1,1,1,1,
2,6,36,2,60,1,1,1,1,1,1,1,0,0,1,
2,6,37,2,30,1,1,1,1,1,1,1,1,1,1,
2,6,38,1,30,1,1,1,0,1,1,0,1,1,1,
2,6,39,1,30,1,1,1,1,1,1,1,1,1,1,
2,3,40,3,0,1,1,1,1,1,1,1,1,1,1,
2,3,41,2,30,1,1,1,1,1,1,1,0,0,1,
2,3,42,3,30,1,1,1,1,1,1,1,1,1,1,
2,3,43,2,60,1,1,1,1,1,1,1,1,1,1,
2,3,44,3,60,1,1,1,1,1,1,1,1,1,1,
2,3,45,2,0,1,1,1,1,1,1,1,1,1,1,
2,3,46,1,30,0,0,1,1,1,1,1,1,1,1,
2,3,47,2,0,1,1,1,1,1,1,1,1,1,1,
2,3,48,2,30,1,1,1,1,1,1,1,1,1,1,
2,3,49,2,30,0,0,1,1,1,1,1,1,0,1,
2,3,50,2,0,1,1,1,1,1,1,1,1,1,1,
2,3,51,2,60,1,1,1,1,1,1,1,1,1,1,
2,3,52,1,60,1,1,1,1,1,1,1,1,1,1,
2,3,53,2,60,1,1,1,1,1,1,1,1,1,1,
2,3,54,2,0,1,1,1,1,1,1,1,1,1,1,
2,3,55,1,60,1,1,1,1,1,1,1,1,1,1,
2,3,56,1,60,1,0,1,1,1,1,1,1,1,1,
2,3,57,2,30,1,1,1,1,1,1,1,1,1,1,
2,3,58,1,30,1,1,1,1,1,1,1,1,1,1,
2,3,59,2,90,1,1,1,1,1,1,1,1,1,1,
2,3,60,1,0,1,0,1,1,1,1,0,1,1,1,
2,3,61,2,30,1,1,1,1,1,1,1,1,1,1,
2,3,62,2,60,0,0,1,1,1,1,1,0,0,1,
2,3,63,2,60,1,1,1,1,1,1,1,1,1,1,
2,3,64,1,0,1,1,1,1,1,1,1,1,1,1,
2,3,65,1,90,1,1,1,1,1,1,1,1,1,1,
2,3,66,1,30,1,1,1,1,1,1,1,1,1,1,
2,4,67,3,30,1,1,1,1,1,1,1,1,1,1,
2,4,68,1,90,1,1,1,1,1,1,1,1,1,1,
2,4,69,2,0,1,1,1,1,1,1,1,1,1,1,
2,4,70,3,30,1,1,1,1,1,1,1,1,1,1,
2,4,71,1,30,1,0,1,1,1,1,1,1,1,1,
2,4,72,2,0,1,1,1,1,1,1,1,1,1,1,
2,4,73,2,90,0,0,1,1,1,1,1,0,0,1,
2,4,74,2,0,1,1,1,1,1,1,1,1,1,1,
2,4,75,2,90,1,1,1,1,1,1,1,1,1,1,
2,4,76,2,60,1,1,1,1,1,1,1,1,1,1,
2,4,77,2,90,1,1,1,1,1,1,1,1,1,1,
2,4,78,2,60,1,1,1,1,1,1,1,1,1,1,
2,4,79,3,30,1,1,1,1,1,1,1,1,1,1,
2,4,80,2,30,1,1,1,1,1,1,1,1,1,1,
2,4,81,2,0,1,1,1,1,1,1,1,1,1,1,
2,4,82,2,0,1,1,1,1,1,1,1,1,1,1,
2,4,83,2,60,1,1,1,1,1,1,1,0,1,1,
2,4,84,2,90,0,0,1,1,1,1,1,1,0,1,
2,4,85,2,90,1,1,1,1,1,1,1,1,1,1,
2,4,86,2,60,1,1,1,1,1,1,1,1,1,1,
2,4,87,2,60,1,1,1,1,1,1,1,1,1,1,
2,4,88,2,90,0,0,1,1,1,1,1,1,0,1,
2,5,89,2,30,1,1,1,1,1,1,1,1,1,1,
2,5,90,3,60,1,1,1,1,1,1,1,1,1,1,
2,5,91,2,0,1,1,1,1,1,1,1,1,1,1,
2,5,92,2,0,1,1,1,1,1,1,1,1,1,1,
2,5,93,1,60,1,1,1,1,1,1,0,1,1,0,
2,5,94,1,30,1,0,1,1,1,1,1,1,1,1,
2,5,95,2,60,1,1,1,1,1,1,1,1,1,1,
2,5,96,1,0,1,1,1,1,1,1,1,1,1,1,
2,5,97,2,0,1,1,1,1,1,1,1,1,1,1,
2,5,98,2,90,0,0,1,1,1,1,0,1,0,1,
2,5,99,1,30,1,1,1,1,1,1,1,1,1,1,
2,5,100,3,0,1,1,1,1,1,1,1,1,1,1,
2,5,101,2,60,1,1,1,1,1,1,0,1,1,1,
2,5,102,3,60,0,0,1,1,1,1,1,1,1,1,
2,5,103,3,30,1,1,1,1,1,1,1,1,1,1,
2,5,104,2,60,1,1,1,1,1,1,1,1,1,1,
2,5,105,2,90,0,0,1,1,1,1,0,1,0,1,
2,5,106,2,30,1,1,1,1,1,1,1,1,1,1,
2,5,107,2,60,1,1,1,1,1,1,1,1,1,1,
2,5,108,2,0,1,1,1,1,1,1,1,1,1,1,
8,1,1,1,0,0,0,1,1,1,1,1,1,0,1,
8,1,2,1,0,1,1,1,1,1,1,1,1,1,1,
8,1,3,1,60,1,1,1,1,1,1,1,1,1,1,
8,1,4,1,60,1,1,1,1,1,1,1,1,0,1,
8,1,5,1,0,1,1,1,1,1,1,1,1,1,1,
8,1,6,2,60,1,1,1,1,1,1,1,1,1,1,
8,1,7,2,120,1,1,1,1,1,1,1,1,1,1,
8,1,8,3,0,1,1,1,1,1,1,1,1,1,1,
8,1,9,1,30,1,1,1,1,1,1,1,1,1,1,
8,1,10,3,0,1,1,1,1,1,1,1,1,1,1,
8,1,11,3,90,1,1,1,1,1,1,1,1,1,1,
8,1,12,2,90,1,1,1,1,1,1,1,1,1,1,
8,1,13,1,0,1,1,1,1,1,1,1,1,1,1,
8,1,14,2,30,1,1,1,1,1,1,1,1,1,1,
8,1,15,2,60,1,1,1,1,1,1,1,1,1,1,
8,1,16,3,30,1,1,1,1,1,1,1,1,1,1,
8,1,17,1,90,1,1,1,1,1,1,1,1,1,1,
8,1,18,1,60,0,1,0,1,1,1,1,1,0,1,
8,1,19,2,30,0,1,0,1,1,1,1,1,0,1,
8,1,20,2,0,1,1,1,1,1,1,1,1,0,1,
8,1,21,1,120,1,1,1,1,1,1,1,1,1,1,
8,1,22,3,0,0,1,0,1,1,1,1,1,0,1,
8,2,23,3,30,1,1,1,1,1,1,1,1,1,1,
8,2,24,2,60,1,1,1,1,1,1,1,1,1,1,
8,2,25,1,0,1,1,1,1,1,1,1,1,1,1,
8,2,26,2,60,1,1,1,1,1,1,1,1,1,1,
8,2,27,3,0,1,1,1,1,1,1,1,1,1,1,
8,2,28,1,0,1,1,1,1,1,1,1,1,1,1,
8,2,29,3,0,1,1,1,1,1,1,1,1,1,1,
8,2,30,1,30,1,1,1,1,1,1,1,1,1,1,
8,2,31,2,120,1,1,1,1,1,1,1,1,1,1,
8,2,32,1,0,1,1,1,1,1,1,1,1,0,1,
8,2,33,3,60,1,1,1,1,1,1,1,1,1,1,
8,2,34,1,60,1,1,1,1,1,1,1,1,1,1,
8,2,35,1,0,1,1,1,1,1,1,1,1,1,1,
8,2,36,3,60,1,1,1,1,1,1,1,1,1,1,
8,2,37,3,60,0,0,1,1,1,1,1,1,0,1,
8,2,38,1,0,1,1,1,1,1,1,1,1,1,1,
8,2,39,1,60,1,1,1,1,1,1,1,1,o,1,
8,2,40,2,0,1,1,1,1,1,1,1,1,1,1,
8,2,41,1,0,1,1,1,1,1,1,1,1,1,1,
8,2,42,1,60,1,1,1,1,1,1,1,1,o,1,
8,2,43,1,120,1,1,1,1,1,1,1,1,1,1,
8,2,44,1,60,0,0,1,0,1,1,1,1,0,1,
8,2,45,1,30,0,0,1,0,1,1,0,1,0,1,
